replicate,method,n,k,risk,nominal_cost,anytime_U
18,Anytime,271,1,0.0016627869178378646,1.4815476947830564,0.04878717610342121
18,Per_time,402,1,0.0016627869178378646,1.4815476947830564,0.035075444436606075
18,GCC_T1,190,2,0.009493648578651778,1.379858835226223,0.08884340963149352
18,GCC_T4,162,2,0.009493648578651778,1.379858835226223,0.10186276543651669
18,Fixed_N,93,2,0.009493648578651778,1.379858835226223,0.174982676092472
18,Posthoc,271,1,0.0016627869178378646,1.4815476947830564,0.04878717610342121
19,Anytime,362,2,0.005569732252423445,1.5200014945402622,0.04470779190771206
19,Per_time,466,2,0.005569732252423445,1.5200014945402622,0.03895234603569855
19,GCC_T1,190,2,0.011872204685357051,1.767242106802306,0.08884340963149352
19,GCC_T4,162,2,0.011872204685357051,1.767242106802306,0.10186276543651669
19,Fixed_N,93,2,0.019165456539060793,1.9834271401425019,0.174982676092472
19,Posthoc,578,2,0.0026045823966050546,1.4388904634442845,0.02959763815910193
20,Anytime,362,2,0.004397130439664679,1.3945624951359987,0.04470779190771206
20,Per_time,466,2,0.004397130439664679,1.3945624951359987,0.03895234603569855
20,GCC_T1,146,1,0.010844153323530482,1.3602546079373745,0.09435851123028417
20,GCC_T4,132,1,0.010844153323530482,1.3602546079373745,0.11122389675566964
20,Fixed_N,93,1,0.010844153323530482,1.3602546079373745,0.15392988417795642
20,Posthoc,574,2,0.004735197021740059,1.3764403557218967,0.02959763815910193
