n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box,finite_hull,finite_box
2610.0,22.0,0.008534002918063943,0.024898732080672482,0.028428270955013674,4.0,0.0009024771790183683,0.009300692516363632,0.02137556158914384,0.009490705185832197
2611.0,22.0,0.008534002918063943,0.024898732080672482,0.028417900509141728,4.0,0.0009024771790183683,0.009300692516363632,0.02136742907723643,0.009487085399197025
2612.0,22.0,0.008534002918063943,0.024898732080672482,0.02840753691499693,4.0,0.0009024771790183683,0.009300692516363632,0.021359302750967764,0.009483468372688111
2613.0,22.0,0.008534002918063943,0.024898732080672482,0.02839718260903769,4.0,0.0009024771790183683,0.009300692516363632,0.021351182603283496,0.00947985410314974
2614.0,22.0,0.008534002918063943,0.024898732080672482,0.028386837436731843,4.0,0.0009024771790183683,0.009300692516363632,0.021343068627139965,0.009476242587431008
2615.0,22.0,0.008534002918063943,0.024898732080672482,0.02837649604918743,4.0,0.0009024771790183683,0.009300692516363632,0.021334960815504237,0.009472633822385808
2616.0,22.0,0.008534002918063943,0.024898732080672482,0.028366163920214488,4.0,0.0009024771790183683,0.009300692516363632,0.021326859161354027,0.009469027804872823
2617.0,22.0,0.008534002918063943,0.024898732080672482,0.02835584103628332,4.0,0.0009024771790183683,0.009300692516363632,0.021318763657677754,0.009465424531755527
2618.0,22.0,0.008534002918063943,0.024898732080672482,0.02834552467591506,4.0,0.0009024771790183683,0.009300692516363632,0.021310674297474432,0.009461823999902145
2619.0,22.0,0.008534002918063943,0.024898732080672482,0.028335214651878576,4.0,0.0009024771790183683,0.009300692516363632,0.021302591073753742,0.009458226206185683
2620.0,22.0,0.008534002918063943,0.024898732080672482,0.028324913843454144,4.0,0.0009024771790183683,0.009300692516363632,0.021294513979535943,0.009454631147483905
2621.0,22.0,0.008534002918063943,0.024898732080672482,0.02831462223719621,4.0,0.0009024771790183683,0.009300692516363632,0.021286443007851853,0.009451038820679294
2622.0,22.0,0.008534002918063943,0.024898732080672482,0.028304334568444448,4.0,0.0009024771790183683,0.009300692516363632,0.02127837815174289,0.009447449222659103
2623.0,22.0,0.008534002918063943,0.024898732080672482,0.028294055763916436,4.0,0.0009024771790183683,0.009300692516363632,0.02127031940426101,0.009443862350315291
2624.0,22.0,0.008534002918063943,0.024898732080672482,0.02828378613230753,4.0,0.0009024771790183683,0.009300692516363632,0.021262266758468647,0.009440278200544537
2625.0,22.0,0.008534002918063943,0.024898732080672482,0.028273523435400207,4.0,0.0009024771790183683,0.009300692516363632,0.02125422020743879,0.009436696770248236
2626.0,22.0,0.008534002918063943,0.024898732080672482,0.02826326656347006,4.0,0.0009024771790183683,0.009300692516363632,0.02124617974425488,0.009433118056332474
2627.0,22.0,0.008534002918063943,0.024898732080672482,0.02825301883533645,4.0,0.0009024771790183683,0.009300692516363632,0.021238145362010814,0.00942954205570804
2628.0,22.0,0.008534002918063943,0.024898732080672482,0.028242780237694432,4.0,0.0009024771790183683,0.009300692516363632,0.02123011705381096,0.009425968765290393
2629.0,22.0,0.008534002918063943,0.024898732080672482,0.02823254600898108,4.0,0.0009024771790183683,0.009300692516363632,0.02122209481277006,0.009422398181999678
2630.0,22.0,0.008534002918063943,0.024898732080672482,0.02822232011345832,4.0,0.0009024771790183683,0.009300692516363632,0.021214078632013307,0.009418830302760695
2631.0,22.0,0.008534002918063943,0.024898732080672482,0.028212103319484632,4.0,0.0009024771790183683,0.009300692516363632,0.021206068504676236,0.00941526512450291
2632.0,22.0,0.008534002918063943,0.024898732080672482,0.02820189386837531,4.0,0.0009024771790183683,0.009300692516363632,0.021198064423904806,0.009411702644160422
2633.0,22.0,0.008534002918063943,0.02405116996667499,0.028191689734906888,4.0,0.0009024771790183683,0.009300692516363632,0.02119006638285524,0.009408142858671977
2634.0,22.0,0.008534002918063943,0.02405116996667499,0.02818149467416783,4.0,0.0009024771790183683,0.009300692516363632,0.02118207437469412,0.009404585764980957
2635.0,22.0,0.008534002918063943,0.02405116996667499,0.02817130867299185,4.0,0.0009024771790183683,0.009300692516363632,0.02117408839259839,0.00940103136003535
2636.0,22.0,0.008534002918063943,0.02405116996667499,0.02816112746896784,4.0,0.0009024771790183683,0.009300692516363632,0.02116610842975514,0.009397479640787767
2637.0,22.0,0.008534002918063943,0.02405116996667499,0.02815095407133522,4.0,0.0009024771790183683,0.009300692516363632,0.021158134479361858,0.00939393060419542
2638.0,22.0,0.008534002918063943,0.02405116996667499,0.028140789704624084,4.0,0.0009024771790183683,0.009300692516363632,0.021150166534626254,0.009390384247220109
2639.0,22.0,0.008534002918063943,0.02405116996667499,0.028130633085972877,4.0,0.0009024771790183683,0.009300692516363632,0.021142204588766193,0.009386840566828238
2640.0,22.0,0.008534002918063943,0.02405116996667499,0.02812048128162251,4.0,0.0009024771790183683,0.009300692516363632,0.02113424863500982,0.009383299559990765
2641.0,22.0,0.008534002918063943,0.02405116996667499,0.02811033847967274,4.0,0.0009024771790183683,0.009300692516363632,0.021126298666595444,0.009379761223683232
2642.0,22.0,0.008534002918063943,0.02405116996667499,0.028100204667093943,4.0,0.0009024771790183683,0.009300692516363632,0.021118354676771534,0.009376225554885735
2643.0,22.0,0.008534002918063943,0.02405116996667499,0.02809007607670349,4.0,0.0009024771790183683,0.009300692516363632,0.02111041665879673,0.009372692550582928
2644.0,22.0,0.008534002918063943,0.02405116996667499,0.028079954770113737,4.0,0.0009024771790183683,0.009300692516363632,0.021102484605939786,0.009369162207764006
2645.0,22.0,0.008534002918063943,0.02405116996667499,0.028069842424550007,4.0,0.0009024771790183683,0.009300692516363632,0.021094558511479563,0.009365634523422688
2646.0,22.0,0.008534002918063943,0.02405116996667499,0.02805973822928495,4.0,0.0009024771790183683,0.009300692516363632,0.021086638368705047,0.009362109494557232
2647.0,22.0,0.008534002918063943,0.02405116996667499,0.02804963834895324,4.0,0.0009024771790183683,0.009300692516363632,0.02107872417091527,0.009358587118170407
2648.0,22.0,0.008534002918063943,0.02405116996667499,0.02803954740142281,4.0,0.0009024771790183683,0.009300692516363632,0.021070815911419332,0.009355067391269494
2649.0,22.0,0.008534002918063943,0.02405116996667499,0.028029465373798412,4.0,0.0009024771790183683,0.009300692516363632,0.02106291358353636,0.009351550310866276
2650.0,22.0,0.008534002918063943,0.02405116996667499,0.02801938899022316,4.0,0.0009024771790183683,0.009300692516363632,0.02105501718059549,0.009348035873977015
2651.0,22.0,0.008534002918063943,0.02405116996667499,0.028009319372041232,4.0,0.0009024771790183683,0.009300692516363632,0.021047126695935895,0.009344524077622476
2652.0,22.0,0.008534002918063943,0.02405116996667499,0.02799925864571365,4.0,0.0009024771790183683,0.009300692516363632,0.021039242122906688,0.009341014918827887
2653.0,22.0,0.008534002918063943,0.02405116996667499,0.02798920646897416,4.0,0.0009024771790183683,0.009300692516363632,0.02103136345486697,0.00933750839462294
2654.0,22.0,0.008534002918063943,0.02405116996667499,0.02797915811175251,4.0,0.0009024771790183683,0.009300692516363632,0.02102349068518576,0.009334004502041795
2655.0,22.0,0.008534002918063943,0.02405116996667499,0.02796911861845118,4.0,0.0009024771790183683,0.009300692516363632,0.021015623807242003,0.009330503238123058
2656.0,22.0,0.008534002918063943,0.02405116996667499,0.027959087976309097,4.0,0.0009024771790183683,0.009300692516363632,0.02100776281442461,0.009327004599909774
2657.0,22.0,0.008534002918063943,0.02405116996667499,0.027949063396914872,4.0,0.0009024771790183683,0.009300692516363632,0.0209999077001323,0.009323508584449428
2658.0,22.0,0.008534002918063943,0.02405116996667499,0.02793904506866372,4.0,0.0009024771790183683,0.009300692516363632,0.020992058457773674,0.009320015188793915
2659.0,22.0,0.008534002918063943,0.02405116996667499,0.027929035563808737,4.0,0.0009024771790183683,0.009300692516363632,0.020984215080767244,0.009316524409999569
2660.0,22.0,0.008534002918063943,0.02405116996667499,0.027919034869667247,4.0,0.0009024771790183683,0.009300692516363632,0.02097637756254127,0.009313036245127112
2661.0,22.0,0.008534002918063943,0.02405116996667499,0.027909037774007963,4.0,0.0009024771790183683,0.009300692516363632,0.020968545896533897,0.009309550691241678
2662.0,22.0,0.008534002918063943,0.02405116996667499,0.027899049338872755,4.0,0.0009024771790183683,0.009300692516363632,0.020960720076193016,0.009306067745412792
2663.0,22.0,0.008534002918063943,0.02405116996667499,0.02788906968685768,4.0,0.0009024771790183683,0.009300692516363632,0.02095290009497632,0.009302587404714355
2664.0,22.0,0.008534002918063943,0.02405116996667499,0.027879096513139977,4.0,0.0009024771790183683,0.009300692516363632,0.020945085946351263,0.009299109666224652
2665.0,22.0,0.008534002918063943,0.02405116996667499,0.027869129080446416,4.0,0.0009024771790183683,0.009300692516363632,0.020937277623795023,0.009295634527026336
2666.0,22.0,0.008534002918063943,0.02405116996667499,0.027859170403396034,4.0,0.0009024771790183683,0.009300692516363632,0.0209294751207945,0.009292161984206404
2667.0,22.0,0.008534002918063943,0.02405116996667499,0.027849220469436144,4.0,0.0009024771790183683,0.009300692516363632,0.020921678430846306,0.009288692034856232
2668.0,22.0,0.008534002918063943,0.02405116996667499,0.027839274568467704,4.0,0.0009024771790183683,0.009300692516363632,0.020913887547456773,0.009285224676071508
2669.0,22.0,0.008534002918063943,0.02405116996667499,0.027829336799507946,4.0,0.0009024771790183683,0.009300692516363632,0.020906102464141825,0.009281759904952279
2670.0,22.0,0.008534002918063943,0.02405116996667499,0.027819407746328902,4.0,0.0009024771790183683,0.009300692516363632,0.0208983231744271,0.009278297718602906
2671.0,22.0,0.008534002918063943,0.02405116996667499,0.02780948558385988,4.0,0.0009024771790183683,0.009300692516363632,0.020890549671847853,0.009274838114132069
2672.0,22.0,0.008534002918063943,0.02405116996667499,0.027799568656402776,4.0,0.0009024771790183683,0.009300692516363632,0.02088278194994894,0.009271381088652764
2673.0,22.0,0.008534002918063943,0.02405116996667499,0.027789660417531017,4.0,0.0009024771790183683,0.009300692516363632,0.020875020002284826,0.009267926639282288
2674.0,22.0,0.008534002918063943,0.02405116996667499,0.027779760854820795,4.0,0.0009024771790183683,0.009300692516363632,0.020867263822419546,0.009264474763142237
2675.0,22.0,0.008534002918063943,0.02405116996667499,0.027769865756269375,4.0,0.0009024771790183683,0.009300692516363632,0.020859513403926694,0.009261025457358471
2676.0,22.0,0.008534002918063943,0.02405116996667499,0.02775997826551544,4.0,0.0009024771790183683,0.009300692516363632,0.02085176874038942,0.009257578719061167
2677.0,22.0,0.007977491395607108,0.02405116996667499,0.027750099423893056,4.0,0.0009024771790183683,0.009300692516363632,0.020844029825400404,0.009254134545384743
2678.0,22.0,0.007977491395607108,0.02405116996667499,0.027740227882270176,4.0,0.0009024771790183683,0.009300692516363632,0.020836296652561804,0.009250692933467882
2679.0,22.0,0.007977491395607108,0.02405116996667499,0.02773036107372727,4.0,0.0009024771790183683,0.009300692516363632,0.020828569215485288,0.009247253880453539
2680.0,22.0,0.007977491395607108,0.02405116996667499,0.027720502887398708,4.0,0.0009024771790183683,0.009300692516363632,0.02082084750779201,0.009243817383488898
2681.0,22.0,0.007977491395607108,0.02405116996667499,0.027710653310987623,4.0,0.0009024771790183683,0.009300692516363632,0.02081313152311254,0.009240383439725393
2682.0,22.0,0.007977491395607108,0.02405116996667499,0.027700808626577395,4.0,0.0009024771790183683,0.009300692516363632,0.02080542125508694,0.009236952046318686
2683.0,22.0,0.007977491395607108,0.02405116996667499,0.027690971030028887,4.0,0.0009024771790183683,0.009300692516363632,0.02079771669736464,0.009233523200428657
2684.0,22.0,0.007977491395607108,0.02405116996667499,0.02768114201664405,4.0,0.0009024771790183683,0.009300692516363632,0.0207900178436045,0.009230096899219414
2685.0,22.0,0.007977491395607108,0.02405116996667499,0.027671320709438414,4.0,0.0009024771790183683,0.009300692516363632,0.02078232468747477,0.009226673139859259
2686.0,22.0,0.007977491395607108,0.02405116996667499,0.027661503637435348,4.0,0.0009024771790183683,0.009300692516363632,0.020774637222653023,0.0092232519195207
2687.0,22.0,0.007977491395607108,0.02405116996667499,0.027651695121953514,4.0,0.0009024771790183683,0.009300692516363632,0.02076695544282626,0.00921983323538044
2688.0,22.0,0.007977491395607108,0.02405116996667499,0.02764189515082181,4.0,0.0009024771790183683,0.009300692516363632,0.020759279341690747,0.009216417084619354
2689.0,22.0,0.007977491395607108,0.02405116996667499,0.027632100496223597,4.0,0.0009024771790183683,0.009300692516363632,0.020751608912952087,0.009213003464422519
2690.0,22.0,0.007977491395607108,0.02405116996667499,0.027622312413798464,4.0,0.0009024771790183683,0.009300692516363632,0.020743944150325204,0.009209592371979148
2691.0,22.0,0.007977491395607108,0.02405116996667499,0.027612532849242,4.0,0.0009024771790183683,0.009300692516363632,0.020736285047534275,0.009206183804482643
2692.0,22.0,0.007977491395607108,0.02405116996667499,0.027602761393947888,4.0,0.0009024771790183683,0.009300692516363632,0.02072863159831275,0.009202777759130542
2693.0,22.0,0.007977491395607108,0.02405116996667499,0.027592993680008632,4.0,0.0009024771790183683,0.009300692516363632,0.02072098379640333,0.009199374233124535
2694.0,22.0,0.007977491395607108,0.02405116996667499,0.027583234457566247,4.0,0.0009024771790183683,0.009300692516363632,0.02071334163555794,0.009195973223670453
2695.0,22.0,0.007977491395607108,0.02405116996667499,0.027573483714573847,4.0,0.0009024771790183683,0.009300692516363632,0.02070570510953773,0.009192574727978249
2696.0,22.0,0.007977491395607108,0.02405116996667499,0.027563738709355617,4.0,0.0009024771790183683,0.009300692516363632,0.02069807421211305,0.009189178743262012
2697.0,22.0,0.007977491395607108,0.02405116996667499,0.027553999764839975,4.0,0.0009024771790183683,0.009300692516363632,0.020690448937063382,0.00918578526673993
2698.0,22.0,0.007977491395607108,0.02405116996667499,0.02754426927356209,4.0,0.0009024771790183683,0.009300692516363632,0.020682829278177436,0.009182394295634314
2699.0,22.0,0.007977491395607108,0.02405116996667499,0.027534547223547524,4.0,0.0009024771790183683,0.009300692516363632,0.020675215229253044,0.00917900582717156
2700.0,22.0,0.007977491395607108,0.02405116996667499,0.027524828561043563,4.0,0.0009024771790183683,0.009300692516363632,0.02066760678409714,0.009175619858582167
2701.0,22.0,0.007977491395607108,0.02405116996667499,0.027515118257672912,4.0,0.0009024771790183683,0.009300692516363632,0.02066000393652581,0.00917223638710072
2702.0,22.0,0.007977491395607108,0.02405116996667499,0.02750541636951128,4.0,0.0009024771790183683,0.009300692516363632,0.020652406680364204,0.009168855409965872
2703.0,22.0,0.007977491395607108,0.02405116996667499,0.027495720637087717,4.0,0.0009024771790183683,0.00838654024525079,0.020644815009446576,0.009165476924420353
2704.0,22.0,0.007977491395607108,0.02405116996667499,0.0274860304580874,4.0,0.0009024771790183683,0.00838654024525079,0.020637228917616213,0.009162100927710958
2705.0,22.0,0.007977491395607108,0.02405116996667499,0.027476348668349148,4.0,0.0009024771790183683,0.00838654024525079,0.020629648398725477,0.009158727417088524
2706.0,22.0,0.007977491395607108,0.02405116996667499,0.02746667525602081,4.0,0.0009024771790183683,0.00838654024525079,0.02062207344663575,0.009155356389807953
2707.0,22.0,0.007977491395607108,0.02405116996667499,0.027457005666909316,4.0,0.0009024771790183683,0.00838654024525079,0.020614504055217392,0.00915198784312817
2708.0,22.0,0.007977491395607108,0.02405116996667499,0.027447343912433173,4.0,0.0009024771790183683,0.00838654024525079,0.02060694021834983,0.009148621774312147
2709.0,22.0,0.007977491395607108,0.02405116996667499,0.02743769050957577,4.0,0.0009024771790183683,0.00838654024525079,0.020599381929921393,0.009145258180626871
2710.0,22.0,0.007977491395607108,0.02405116996667499,0.027428043677161278,4.0,0.0009024771790183683,0.00838654024525079,0.02059182918382944,0.009141897059343356
2711.0,22.0,0.007977491395607108,0.02405116996667499,0.027418401895052007,4.0,0.0009024771790183683,0.00838654024525079,0.020584281973980215,0.009138538407736608
2712.0,22.0,0.007977491395607108,0.02405116996667499,0.027408768438877303,4.0,0.0009024771790183683,0.00838654024525079,0.02057674029428892,0.009135182223085656
2713.0,22.0,0.007977491395607108,0.02405116996667499,0.027399143296904,4.0,0.0009024771790183683,0.00838654024525079,0.020569204138679686,0.009131828502673524
2714.0,22.0,0.007977491395607108,0.02405116996667499,0.02738952241040687,4.0,0.0009024771790183683,0.00838654024525079,0.02056167350108554,0.009128477243787207
2715.0,22.0,0.007977491395607108,0.02405116996667499,0.027379908838390615,4.0,0.0009024771790183683,0.00838654024525079,0.020554148375448333,0.009125128443717696
2716.0,22.0,0.007977491395607108,0.02405116996667499,0.02737030355504529,4.0,0.0009024771790183683,0.00838654024525079,0.020546628755718877,0.009121782099759952
2717.0,22.0,0.007977491395607108,0.02405116996667499,0.027360705253605056,4.0,0.0009024771790183683,0.00838654024525079,0.020539114635856722,0.009118438209212902
2718.0,22.0,0.007977491395607108,0.02405116996667499,0.02735111150348624,4.0,0.0009024771790183683,0.00838654024525079,0.020531606009830346,0.009115096769379431
2719.0,22.0,0.007977491395607108,0.02405116996667499,0.02734152601661308,4.0,0.0009024771790183683,0.00838654024525079,0.020524102871616996,0.009111757777566372
2720.0,22.0,0.007977491395607108,0.02405116996667499,0.02733194878137128,4.0,0.0009024771790183683,0.00838654024525079,0.020516605215202734,0.009108421231084516
2721.0,22.0,0.007977491395607108,0.02405116996667499,0.027322376230435607,4.0,0.0009024771790183683,0.00838654024525079,0.020509113034582388,0.00910508712724858
2722.0,22.0,0.007977491395607108,0.02405116996667499,0.027312810478140007,4.0,0.0009024771790183683,0.00838654024525079,0.020501626323759552,0.009101755463377211
2723.0,22.0,0.007977491395607108,0.02405116996667499,0.027303252952201897,4.0,0.0009024771790183683,0.00838654024525079,0.02049414507674662,0.009098426236792986
2724.0,22.0,0.007977491395607108,0.02405116996667499,0.027293702816405366,4.0,0.0009024771790183683,0.00838654024525079,0.02048666928756466,0.009095099444822388
2725.0,22.0,0.007977491395607108,0.02405116996667499,0.02728415673705225,4.0,0.0009024771790183683,0.00838654024525079,0.020479198950243496,0.009091775084795823
2726.0,22.0,0.007977491395607108,0.02405116996667499,0.027274618858886872,4.0,0.0009024771790183683,0.00838654024525079,0.020471734058821654,0.009088453154047585
2727.0,22.0,0.007977491395607108,0.02405116996667499,0.02726508917041184,4.0,0.0009024771790183683,0.00838654024525079,0.020464274607346324,0.009085133649915868
2728.0,22.0,0.007977491395607108,0.02322590971170685,0.027255564591665046,4.0,0.0009024771790183683,0.00838654024525079,0.020456820589873404,0.009081816569742752
2729.0,22.0,0.007977491395607108,0.02322590971170685,0.02724604629999924,4.0,0.0009024771790183683,0.00838654024525079,0.020449372000467404,0.009078501910874203
2730.0,22.0,0.007977491395607108,0.02322590971170685,0.02723653617300414,4.0,0.0009024771790183683,0.00838654024525079,0.020441928833201513,0.009075189670660053
2731.0,22.0,0.007977491395607108,0.02322590971170685,0.027227033841178763,4.0,0.0009024771790183683,0.00838654024525079,0.02043449108215757,0.009071879846454004
2732.0,22.0,0.007977491395607108,0.02322590971170685,0.02721753507499564,4.0,0.0009024771790183683,0.00838654024525079,0.020427058741425932,0.009068572435613612
2733.0,22.0,0.007977491395607108,0.02322590971170685,0.027208044448566,4.0,0.0009024771790183683,0.00838654024525079,0.02041963180510563,0.009065267435500292
2734.0,22.0,0.007977491395607108,0.02322590971170685,0.027198561950507558,4.0,0.0009024771790183683,0.00838654024525079,0.020412210267304262,0.009061964843479299
2735.0,22.0,0.007977491395607108,0.02322590971170685,0.02718908498420979,4.0,0.0009024771790183683,0.00838654024525079,0.020404794122137953,0.00905866465691973
2736.0,22.0,0.007977491395607108,0.02322590971170685,0.02717961379768624,4.0,0.0009024771790183683,0.00838654024525079,0.020397383363731418,0.009055366873194507
2737.0,22.0,0.007977491395607108,0.02322590971170685,0.02717015071476468,4.0,0.0009024771790183683,0.00838654024525079,0.02038997798621784,0.009052071489680385
2738.0,22.0,0.007977491395607108,0.02322590971170685,0.02716069572413111,4.0,0.0009024771790183683,0.00838654024525079,0.020382577983739006,0.009048778503757928
2739.0,22.0,0.007977491395607108,0.02322590971170685,0.02715124402182544,4.0,0.0009024771790183683,0.00838654024525079,0.020375183350445122,0.00904548791281151
2740.0,22.0,0.007977491395607108,0.02322590971170685,0.02714180029373553,4.0,0.0009024771790183683,0.00838654024525079,0.020367794080494963,0.009042199714229317
2741.0,22.0,0.007977491395607108,0.02322590971170685,0.02713236463331169,4.0,0.0009024771790183683,0.00838654024525079,0.020360410168055676,0.009038913905403326
2742.0,22.0,0.007977491395607108,0.02322590971170685,0.02712293492331114,4.0,0.0009024771790183683,0.00838654024525079,0.02035303160730294,0.009035630483729297
2743.0,22.0,0.007977491395607108,0.02322590971170685,0.027113510489999305,4.0,0.0009024771790183683,0.00838654024525079,0.02034565839242084,0.009032349446606783
2744.0,22.0,0.007977491395607108,0.02322590971170685,0.027104094099831878,4.0,0.0009024771790183683,0.00838654024525079,0.020338290517601894,0.009029070791439105
2745.0,22.0,0.007977491395607108,0.02322590971170685,0.02709468574160771,4.0,0.0009024771790183683,0.00838654024525079,0.02033092797704701,0.009025794515633366
2746.0,22.0,0.007977491395607108,0.02322590971170685,0.027085281106996296,4.0,0.0009024771790183683,0.00838654024525079,0.020323570764965538,0.009022520616600407
2747.0,22.0,0.007977491395607108,0.02322590971170685,0.02707588392738173,4.0,0.0009024771790183683,0.00838654024525079,0.020316218875575137,0.009019249091754847
2748.0,22.0,0.007977491395607108,0.02322590971170685,0.02706649475533405,4.0,0.0009024771790183683,0.00838654024525079,0.020308872303101886,0.009015979938515044
2749.0,22.0,0.007977491395607108,0.02322590971170685,0.02705711194902241,4.0,0.0009024771790183683,0.00838654024525079,0.02030153104178018,0.009012713154303097
2750.0,22.0,0.007977491395607108,0.02322590971170685,0.027047733920505582,4.0,0.0009024771790183683,0.00838654024525079,0.020294195085852777,0.009009448736544837
2751.0,22.0,0.007977491395607108,0.02322590971170685,0.027038363875278047,4.0,0.0009024771790183683,0.00838654024525079,0.020286864429570714,0.009006186682669838
2752.0,22.0,0.007977491395607108,0.02322590971170685,0.027029001802251075,4.0,0.0009024771790183683,0.00838654024525079,0.020279539067193358,0.009002926990111376
2753.0,22.0,0.007977491395607108,0.02322590971170685,0.027019643884598165,4.0,0.0009024771790183683,0.00838654024525079,0.020272218992988363,0.008999669656306452
2754.0,22.0,0.007977491395607108,0.02322590971170685,0.02701029290708164,4.0,0.0009024771790183683,0.00838654024525079,0.02026490420123165,0.008996414678695773
2755.0,22.0,0.007977491395607108,0.02322590971170685,0.027000949877631426,4.0,0.0009024771790183683,0.00838654024525079,0.02025759468620739,0.008993162054723745
2756.0,23.0,0.007870386120854889,0.023643449700823528,0.027652211779111174,4.0,0.0009024771790183683,0.00838654024525079,0.02080480819315243,0.008989911781838472
2757.0,23.0,0.007870386120854889,0.023643449700823528,0.027642649602197637,4.0,0.0009024771790183683,0.00838654024525079,0.02079731007061136,0.008986663857491748
2758.0,23.0,0.007870386120854889,0.023643449700823528,0.027633091444278966,4.0,0.0009024771790183683,0.00838654024525079,0.020789817350678415,0.008983418279139038
2759.0,23.0,0.007870386120854889,0.023643449700823528,0.02762354144206981,4.0,0.0009024771790183683,0.00838654024525079,0.02078233002751684,0.008980175044239492
2760.0,23.0,0.007870386120854889,0.023643449700823528,0.027613999584190353,4.0,0.0009024771790183683,0.00838654024525079,0.020774848095298143,0.008976934150255926
2761.0,23.0,0.007870386120854889,0.023643449700823528,0.02760446244715606,4.0,0.0009024771790183683,0.00838654024525079,0.02076737154820229,0.008973695594654808
2762.0,23.0,0.007870386120854889,0.023643449700823528,0.0275949319074918,4.0,0.0009024771790183683,0.00838654024525079,0.020759900380417605,0.008970459374906271
2763.0,23.0,0.007870386120854889,0.023643449700823528,0.027585409487419655,4.0,0.0009024771790183683,0.00838654024525079,0.020752434586140792,0.008967225488484096
2764.0,23.0,0.007870386120854889,0.023643449700823528,0.027575894117349883,4.0,0.0009024771790183683,0.00838654024525079,0.02074497415957689,0.0089639939328657
2765.0,23.0,0.007870386120854889,0.023643449700823528,0.027566382980112783,4.0,0.0009024771790183683,0.00838654024525079,0.020737519094939247,0.00896076470553213
2766.0,23.0,0.007870386120854889,0.023643449700823528,0.02755687993783096,4.0,0.0009024771790183683,0.00838654024525079,0.020730069386449525,0.008957537803968081
2767.0,23.0,0.007870386120854889,0.023643449700823528,0.027547384979238056,4.0,0.0009024771790183683,0.00838654024525079,0.020722625028337726,0.008954313225661849
2768.0,23.0,0.007870386120854889,0.023643449700823528,0.02753789446550999,4.0,0.0009024771790183683,0.00838654024525079,0.020715186014842124,0.008951090968105356
2769.0,23.0,0.007870386120854889,0.023643449700823528,0.027528410741249832,4.0,0.0009024771790183683,0.00838654024525079,0.020707752340209207,0.008947871028794133
2770.0,23.0,0.007870386120854889,0.023643449700823528,0.02751893507618748,4.0,0.0009024771790183683,0.00838654024525079,0.02070032399869381,0.008944653405227303
2771.0,23.0,0.007870386120854889,0.023643449700823528,0.02750946617009701,4.0,0.0009024771790183683,0.00838654024525079,0.02069290098455892,0.008941438094907599
2772.0,23.0,0.007870386120854889,0.023643449700823528,0.02750000170433728,4.0,0.0009024771790183683,0.00838654024525079,0.02068548329207579,0.00893822509534134
2773.0,23.0,0.007870386120854889,0.023643449700823528,0.02749054527338353,4.0,0.0009024771790183683,0.00838654024525079,0.020678070915523903,0.008935014404038415
2774.0,23.0,0.007870386120854889,0.023643449700823528,0.02748109686608185,4.0,0.0009024771790183683,0.00838654024525079,0.020670663849190918,0.008931806018512305
2775.0,23.0,0.007870386120854889,0.023643449700823528,0.027471652634585102,4.0,0.0009024771790183683,0.00838654024525079,0.020663262087372666,0.008928599936280058
2776.0,23.0,0.007870386120854889,0.023643449700823528,0.027462215378563807,4.0,0.0009024771790183683,0.00838654024525079,0.020655865624373142,0.008925396154862281
2777.0,23.0,0.007870386120854889,0.023643449700823528,0.02745278612194632,4.0,0.0009024771790183683,0.00838654024525079,0.02064847445450452,0.00892219467178314
2778.0,23.0,0.007870386120854889,0.023643449700823528,0.02744336334031184,4.0,0.0009024771790183683,0.00838654024525079,0.0206410885720871,0.00891899548457035
2779.0,23.0,0.007870386120854889,0.023643449700823528,0.02743394520029037,4.0,0.0009024771790183683,0.00838654024525079,0.02063370797144927,0.008915798590755178
2780.0,23.0,0.007870386120854889,0.023643449700823528,0.02742453503552327,4.0,0.0009024771790183683,0.00838654024525079,0.020626332646927602,0.00891260398787242
2781.0,23.0,0.007870386120854889,0.023643449700823528,0.02741513283496744,4.0,0.0009024771790183683,0.00838654024525079,0.020618962592866684,0.008909411673460418
2782.0,23.0,0.007870386120854889,0.023643449700823528,0.027405734547946543,4.0,0.0009024771790183683,0.00838654024525079,0.02061159780361922,0.008906221645061014
2783.0,23.0,0.007870386120854889,0.023643449700823528,0.027396343416438408,4.0,0.0009024771790183683,0.00838654024525079,0.02060423827354598,0.008903033900219594
2784.0,23.0,0.007870386120854889,0.023643449700823528,0.02738696022513376,4.0,0.0009024771790183683,0.00838654024525079,0.020596883997015782,0.008899848436485048
2785.0,23.0,0.007870386120854889,0.023643449700823528,0.027377583231731808,4.0,0.0009024771790183683,0.00838654024525079,0.020589534968405487,0.008896665251409775
2786.0,23.0,0.007870386120854889,0.023643449700823528,0.02736821107513208,4.0,0.0009024771790183683,0.00838654024525079,0.020582191182099946,0.008893484342549664
2787.0,23.0,0.007870386120854889,0.023643449700823528,0.027358846834825177,4.0,0.0009024771790183683,0.00838654024525079,0.02057485263249206,0.008890305707464111
2788.0,23.0,0.007870386120854889,0.023643449700823528,0.027349490499877633,4.0,0.0009024771790183683,0.00838654024525079,0.0205675193139827,0.008887129343715995
2789.0,23.0,0.007870386120854889,0.023643449700823528,0.027340137822855267,4.0,0.0009024771790183683,0.00838654024525079,0.020560191220980715,0.008883955248871677
2790.0,23.0,0.007870386120854889,0.023643449700823528,0.027330792475532464,4.0,0.0009024771790183683,0.00838654024525079,0.020552868347902917,0.00888078342050099
