n,k,beta,CG23,anytime,n_beta,n_CG23,n_anytime,any_CG,any_beta
100000,2,4.743775717386053e-05,8.850994747924342e-05,0.0002138364321847749,4.743775717386053,8.850994747924343,21.38364321847749,2.415959316153949,4.507726438268555
100000,5,9.153283164463466e-05,0.00014082836662924575,0.000297774660272702,9.153283164463465,14.082836662924574,29.7774660272702,2.114450855321241,3.253200572104846
100000,23,0.00031413331354154166,0.000398084379919996,0.00068630412782184,31.413331354154167,39.808437991999604,68.630412782184,1.72401672218279,2.1847543645863006
100000,100,0.0011698660450180417,0.0013373263890580104,0.0018702613721762447,116.98660450180417,133.73263890580105,187.02613721762447,1.398507789481089,1.598697030434285
100000,1000,0.010522944994847183,0.011093867677415763,0.012674440313397149,1052.2944994847182,1109.3867677415763,1267.444031339715,1.142472641818058,1.2044575277741638
